address,sido,sigungu,code,lat,long,SIG_CD
대구광역시 수성구 동대구로 305 (범어동)053-753-3652 ,대구,수성,대구수성,35.857871,128.625094,27260
대구광역시 수성구 동대구로 376 (범어동)053-745-8673 ,대구,수성,대구수성,35.8641739,128.6273828,27260
대구광역시 수성구 동대구로 401 (범어동) 삼성화재사옥053-752-8947 ,대구,수성,대구수성,35.8661924,128.6262626,27260
대구광역시 수성구 동대구로 95 (두산동)053-763-8411 ,대구,수성,대구수성,35.83871,128.6230423,27260
대구광역시 수성구 들안로 342 (수성동4가)053-755-3286 ,대구,수성,대구수성,35.86058,128.617977,27260
대구광역시 수성구 명덕로 460 (수성동3가)053-768-3512 ,대구,수성,대구수성,35.853776,128.620304,27260
대구광역시 수성구 무학로 29(상동)053-768-1997 ,대구,수성,대구수성,35.8296424,128.6116932,27260
대구광역시 수성구 수성로 243 (중동)053-764-3435 ,대구,수성,대구수성,35.847384,128.612529,27260
"대구광역시 수성구 수성로 393, 수성하이츠 1층 (수성동4가)053-754-8662 ",대구,수성,대구수성,35.8609096,128.6135271,27260
대구광역시 수성구 수성못길 4 (두산동)053-761-8413 ,대구,수성,대구수성,35.825764,128.621814,27260
대구광역시 수성구 용학로 56 (두산동)053-765-3327 ,대구,수성,대구수성,35.826126,128.615912,27260
"대구광역시 수성구 지범로 191, 동아백화점수성점 1,2 층 (범물동)053-782-1875 ",대구,수성,대구수성,35.82124651,128.6406389,27260
대구광역시 수성구 청수로 164 (지산동)053-767-3226 ,대구,수성,대구수성,35.839069,128.625797,27260
대구광역시 수성구 청수로 51 (중동)053-762-3284 ,대구,수성,대구수성,35.840917,128.613963,27260
대구광역시 수성구 청호로 318 (황금동)053-768-3691 ,대구,수성,대구수성,35.845491,128.639059,27260
대구광역시 수성구 화랑로 112 (만촌동)053-744-3614 ,대구,수성,대구수성,35.873059,128.638985,27260
대구광역시 중구 국채보상로 582 (남일동)053-424-3326 ,대구,중구,대구중구,35.870674,128.594374,27110
대구광역시 중구 국채보상로 611 (문화동)053-423-3546 ,대구,중구,대구중구,35.870954,128.598092,27110
대구광역시 중구 국채보상로 642 (동인동2가)053-257-9810 ,대구,중구,대구중구,35.8691866,128.6006466,27110
대구광역시 중구 남성로 61 (동성로3가)053-257-8616 ,대구,중구,대구중구,35.867317,128.593375,27110
대구광역시 중구 달구벌대로 2085 (덕산동) 동아쇼핑053-254-1840 ,대구,중구,대구중구,35.86616318,128.5918695,27110
대구광역시 중구 달구벌대로415길 1 (계산동2가)053-254-3410 ,대구,중구,대구중구,35.866429,128.589696,27110
대구광역시 중구 동성로 4 (동성로3가)053-427-8509 ,대구,중구,대구중구,35.867319,128.594217,27110
대구광역시 중구 동성로5길 38 (삼덕동1가)053-256-8356 ,대구,중구,대구중구,35.867556,128.59666,27110
대구광역시 중구 동성로5길 62 (삼덕동1가)053-421-8501 ,대구,중구,대구중구,35.86723,128.597862,27110
대전광역시 대덕구 대덕대로 1544 (석봉동)042-933-3234 ,대전,대덕,대전대덕,36.4486603,127.4199831,30230
대전광역시 대덕구 동서대로 1776 (비래동)042-621-9985 ,대전,대덕,대전대덕,36.354628,127.444318,30230
"대전광역시 대덕구 송촌북로36번길 36, 1층 (송촌동)042-625-8671 ",대전,대덕,대전대덕,36.366313,127.437812,30230
대전광역시 대덕구 한밭대로 1122 (중리동)042-626-3462 ,대전,대덕,대전대덕,36.35849,127.42331,30230
대전광역시 동구 동구청로 101 (가오동)042-285-7448 ,대전,동구,대전동구,36.3070199,127.4561304,30110
대전광역시 동구 동서대로 1658 (성남동)042-626-3745 ,대전,동구,대전동구,36.347995,127.434241,30110
"대전광역시 동구 동서대로 1689, 2층 (용전동)042-615-1461 ",대전,동구,대전동구,36.3502842,127.4366222,30110
대전광역시 동구 동서대로1695번길 4 (용전동)042-622-8578 ,대전,동구,대전동구,36.349905,127.438064,30110
대전광역시 동구 옥천로 118 (판암동)042-283-3477 ,대전,동구,대전동구,36.317013,127.453623,30110
대전광역시 서구 계룡로 692 (용문동)042-524-8926 ,대전,서구,대전서구,36.3349683,127.3967289,30170
대전광역시 서구 계백로 1128 (가수원동)042-542-3241 ,대전,서구,대전서구,36.303755,127.348941,30170
대전광역시 서구 관저동로 170 (관저동)1층042-542-3634 ,대전,서구,대전서구,36.30728,127.340876,30170
대전광역시 서구 관저로 142 (관저동)042-542-9824 ,대전,서구,대전서구,36.2986969,127.337762,30170
대전광역시 서구 대덕대로 189 (둔산동)042-482-9791 ,대전,서구,대전서구,36.3502188,127.3772612,30170
대전광역시 서구 대덕대로234번길 18 (둔산동)042-482-9811 ,대전,서구,대전서구,36.353466,127.380591,30170
대전광역시 서구 대덕대로241번길 35 (둔산동)042-488-3291 ,대전,서구,대전서구,36.354233,127.377273,30170
대전광역시 서구 동서대로 682 (도안동)042-826-1815 ,대전,서구,대전서구,36.3318521,127.33854,30170
대전광역시 서구 둔산남로 100 (탄방동)042-485-3466 ,대전,서구,대전서구,36.348893,127.388665,30170
대전광역시 서구 둔산남로 50 (탄방동)042-488-6778 ,대전,서구,대전서구,36.348036,127.383509,30170
대전광역시 서구 둔산로 142 (둔산동)042-485-8251 ,대전,서구,대전서구,36.35098154,127.3895116,30170
대전광역시 서구 둔산로123번길 43 (둔산동)042-471-3293 ,대전,서구,대전서구,36.353315,127.387437,30170
"대전광역시 서구 둔산로31번길 28, 금정빌딩 1층 (둔산동)042-487-8306 ",대전,서구,대전서구,36.3529477,127.3777879,30170
"대전광역시 서구 둔산중로134번길 13, 둔산관광호텔 (둔산동)042-489-8357 ",대전,서구,대전서구,36.358982,127.387649,30170
대전광역시 서구 만년로 81 (만년동)042-486-7836 ,대전,서구,대전서구,36.367606,127.382002,30170
"대전광역시 서구 문정로 78, 정우빌딩 1층 (탄방동)042-471-6284 ",대전,서구,대전서구,36.3463971,127.3878875,30170
대전광역시 서구 문정로2번길 95 (탄방동)042-484-3593 ,대전,서구,대전서구,36.343242,127.385313,30170
대전광역시 서구 복수남로 28 (복수동)042-583-3547 ,대전,서구,대전서구,36.298345,127.37824,30170
대전광역시 서구 청사로123번길 25 (월평동)042-482-7598 ,대전,서구,대전서구,36.361008,127.377288,30170
대전광역시 서구 한밭대로 580 (월평동)042-471-9408 ,대전,서구,대전서구,36.3576398,127.3629947,30170
대전광역시 서구 한밭대로 755 (둔산동)042-482-3626 ,대전,서구,대전서구,36.35841,127.382495,30170
대전광역시 유성구 대학로 82 (궁동)042-824-8763 ,대전,유성,대전유성,36.36066,127.34464,30200
대전광역시 유성구 도안대로 573 (봉명동)042-823-6343 ,대전,유성,대전유성,36.351462,127.339981,30200
대전광역시 유성구 어은로 42 (어은동)042-864-3352 ,대전,유성,대전유성,36.362206,127.357705,30200
대전광역시 유성구 엑스포로 97번길 40042-867-8873 ,대전,유성,대전유성,36.3763115,127.3904691,30200
대전광역시 유성구 온천서로 2 (봉명동)042-824-8913 ,대전,유성,대전유성,36.3545222,127.3395544,30200
대전광역시 유성구 유성대로 1722 (전민동)042-861-8963 ,대전,유성,대전유성,36.3994397,127.4005253,30200
대전광역시 유성구 유성대로 781 (장대동)042-823-3492 ,대전,유성,대전유성,36.361969,127.336261,30200
"대전광역시 유성구 은구비남로33번길 26, 1~2층 (지족동)042-826-9686 ",대전,유성,대전유성,36.373444,127.319446,30200
대전광역시 유성구 지족로 373 (지족동)042-826-7987 ,대전,유성,대전유성,36.3872054,127.3175549,30200
대전광역시 유성구 태크노중앙로 68042-934-9870 ,대전,유성,대전유성,36.4255141,127.39263,30200
대전광역시 유성구 테크노4로 105 (관평동)042-931-8522 ,대전,유성,대전유성,36.424826,127.389441,30200
대전광역시 중구 계룡로 949 (대사동)042-223-3328 ,대전,중구,대전중구,36.318823,127.417463,30140
대전광역시 중구 계백로 1604 (유천동)042-582-3213 ,대전,중구,대전중구,36.3182966,127.3982383,30140
"대전광역시 중구 계백로 1700, 5층 (문화동)042-252-8327 ",대전,중구,대전중구,36.320472,127.408522,30140
"대전광역시 중구 계백로 1700, 외 4필지 세이백화점 신관 (문화동)042-221-8596 ",대전,중구,대전중구,36.320476,127.40852,30140
대전광역시 중구 대종로 486 (은행동)042-226-8735 ,대전,중구,대전중구,36.327962,127.426603,30140
대전광역시 중구 중앙로 164 (은행동)042-253-5910 ,대전,중구,대전중구,36.32907873,127.4276569,30140
대전광역시 중구 태평로 71 (태평동)042-524-3326 ,대전,중구,대전중구,36.323298,127.393417,30140
부산광역시 강서구 명지국제5로 42 (명지동)051-271-3585 ,부산,강서,부산강서,35.0979416,128.919918,26440
부산광역시 강서구 명지국제7로 133 3438 스타필드 명지 1층051-990-0160 ,부산,강서,부산강서,35.0934683,128.9174322,26440
부산광역시 강서구 명지오션시티11로 66 (명지동)051-271-8465 ,부산,강서,부산강서,35.084043,128.903135,26440
부산광역시 금정구 금샘로 459051-515-8906 ,부산,금정,부산금정,35.2640133,129.0847552,26410
"부산광역시 금정구 금정로68번길 2, 건우빌딩 (장전동)051-517-1794 ",부산,금정,부산금정,35.2306157,129.0866474,26410
부산광역시 금정구 부산대학로64번길 12 (장전동)051-514-9770 ,부산,금정,부산금정,35.232107,129.084565,26410
부산광역시 금정구 식물원로 13 (장전동)051-583-3424 ,부산,금정,부산금정,35.224006,129.08656,26410
"부산광역시 금정구 장전로12번길 64, 1~4층 (장전동)051-583-8609 ",부산,금정,부산금정,35.230722,129.088165,26410
부산광역시 금정구 중앙대로 1730 (부곡동)051-583-3497 ,부산,금정,부산금정,35.238784,129.092964,26410
부산광역시 금정구 중앙대로1841번길 24 (구서동)051-514-8412 ,부산,금정,부산금정,35.250184,129.090774,26410
부산광역시 기장군 기장읍 기장대로 527 051-723-8809 ,부산,기장,부산기장,35.2421513,129.220117,26710
부산광역시 기장군 기장읍 기장해안로 56 051-723-3279 ,부산,기장,부산기장,35.184073,129.210875,26710
부산광역시 기장군 정관로 1133 (175호)051-940-1175 ,부산,기장,부산기장,35.325248,129.236612,26710
부산광역시 기장군 정관읍 정관로 579 051-728-2663 ,부산,기장,부산기장,35.321336,129.176983,26710
부산광역시 남구 문현금융로 40 (문현동) 부산국제금융센터051-633-8916 ,부산,남구,부산남구,35.1470479,129.0659413,26290
"부산광역시 남구 분포로 145 (용호동) 더블유스퀘어동 1019호,1020호,1021호,2011호 2012호051-611-3604 ",부산,남구,부산남구,35.134025,129.113248,26290
"부산광역시 남구 수영로 240-1, 1층 (대연동)051-621-5676 ",부산,남구,부산남구,35.135032,129.093041,26290
부산광역시 남구 수영로 312 (대연동)051-610-1898 ,부산,남구,부산남구,35.13742382,129.1009316,26290
부산광역시 남구 수영로 345 대연힐스테이트 115동 121호051-623-7863 ,부산,남구,부산남구,35.140143,129.104247,26290
부산광역시 남구 신선로 423 (용당동)051-611-4335 ,부산,남구,부산남구,35.123153,129.099223,26290
부산광역시 동구 조방로 4 (범일동)051-639-8839 ,부산,동구,부산동구,35.1377843,129.0639376,26170
부산광역시 동구 중앙대로 216 (초량동)051-463-6511 ,부산,동구,부산동구,35.11631935,129.0407837,26170
부산광역시 동구 중앙대로196번길 10 (초량동)051-462-3705 ,부산,동구,부산동구,35.11445,129.040309,26170
부산광역시 동구 중앙대로214번길 7-8 (초량동)051-442-3817 ,부산,동구,부산동구,35.116741,129.042101,26170
부산광역시 동래구 동래로 25 051-555-3421 ,부산,동래,부산동래,35.212443,129.078378,26260
부산광역시 동래구 사직북로 24 (사직동)051-505-8520 ,부산,동래,부산동래,35.198093,129.060473,26260
부산광역시 동래구 사직북로 4 (사직동)051-501-3351 ,부산,동래,부산동래,35.195954,129.061289,26260
"부산광역시 동래구 중앙대로 1523, SK허브스카이위아아파트 1층 (온천동)051-557-9557 ",부산,동래,부산동래,35.221082,129.085506,26260
부산광역시 동래구 충렬대로 101 (온천동)051-558-8845 ,부산,동래,부산동래,35.2072439,129.0719664,26260
부산광역시 동래구 충렬대로 446 (안락동)051-532-8929 ,부산,동래,부산동래,35.1958595,129.1069541,26260
부산광역시 동래구 충렬대로181번길 42 051-558-3605 ,부산,동래,부산동래,35.20564,129.080038,26260
부산광역시 부산진구 가야대로 462 (개금동)051-897-7852 ,부산,부산진,부산부산진,35.152899,129.0226067,26230
부산광역시 부산진구 가야대로 589 (가야제1동)051-892-4260 ,부산,부산진,부산부산진,35.155057,129.036202,26230
"부산광역시 부산진구 가야대로 783-1, 1층 (부전동)051-806-8568 ",부산,부산진,부산부산진,35.157961,129.0574095,26230
부산광역시 부산진구 동천로 92 (전포동) NC백화점 1층051-794-7401 ,부산,부산진,부산부산진,35.157036,129.063029,26230
부산광역시 부산진구 서면로 49-1 (부전동)051-804-3601 ,부산,부산진,부산부산진,35.155255,129.057651,26230
부산광역시 부산진구 서면로68번길 1 (부전동)051-805-8367 ,부산,부산진,부산부산진,35.156863,129.058076,26230
부산광역시 부산진구 서전로 1 (부전동)051-805-8307 ,부산,부산진,부산부산진,35.1579735,129.0599923,26230
부산광역시 부산진구 서전로 19 (부전동)051-807-8723 ,부산,부산진,부산부산진,35.157995,129.061744,26230
부산광역시 부산진구 시민공원로 31 (부암동)051-803-8427 ,부산,부산진,부산부산진,35.163918,129.052684,26230
부산광역시 부산진구 전포대로199번길 27 (전포동)051-809-6828 ,부산,부산진,부산부산진,35.154345,129.063631,26230
부산광역시 부산진구 중앙대로 672 (부전동) 1층 2층051-804-3768 ,부산,부산진,부산부산진,35.1530083,129.0596228,26230
"부산광역시 부산진구 중앙대로 701, 1~3층 (부전동)051-806-8677 ",부산,부산진,부산부산진,35.155521,129.058883,26230
"부산광역시 부산진구 중앙대로 777, 서면호텔 복합시설1,2층 (부전동)051-930-1705 ",부산,부산진,부산부산진,35.16183,129.061933,26230
부산광역시 부산진구 중앙대로 894 (양정동)051-865-8975 ,부산,부산진,부산부산진,35.1700743,129.0692627,26230
부산광역시 부산진구 중앙대로666번길 50 (부전동)051-807-8423 ,부산,부산진,부산부산진,35.15151,129.061139,26230
부산광역시 부산진구 중앙대로692번길 46-10 (부전동)051-817-8638 ,부산,부산진,부산부산진,35.154098,129.061562,26230
부산광역시 북구 금곡대로285번길 5 (화명동)051-363-8639 ,부산,북구,부산북구,35.233829,129.013106,26320
부산광역시 북구 만덕대로 30 (덕천동)051-341-6701 ,부산,북구,부산북구,35.210787,129.008358,26320
부산광역시 사상구 가야대로 338 (주례동)051-315-3422 ,부산,사상,부산사상,35.150863,129.010026,26530
부산광역시 사상구 백양대로 520 (주례동)051-311-3634 ,부산,사상,부산사상,35.154847,128.996302,26530
부산광역시 사상구 사상로 211 (괘법동)051-315-8410 ,부산,사상,부산사상,35.164003,128.983473,26530
부산광역시 사하구 낙동남로 1411 (하단동)051-291-8491 ,부산,사하,부산사하,35.106522,128.966103,26380
부산광역시 사하구 낙동대로 455 (하단동)051-204-3631 ,부산,사하,부산사하,35.1053448,128.9688718,26380
부산광역시 사하구 낙동대로550번길 14 (하단동) 1~3층051-292-9820 ,부산,사하,부산사하,35.113113,128.964925,26380
부산광역시 사하구 다대로 493 (다대동)051-264-3432 ,부산,사하,부산사하,35.060973,128.975257,26380
부산광역시 사하구 다대로 714 (다대동)051-261-3610 ,부산,사하,부산사하,35.049404,128.963569,26380
부산광역시 사하구 사하로186번길 6 (괴정동)051-291-8563 ,부산,사하,부산사하,35.098451,128.994352,26380
부산광역시 사하구 하신번영로 381-6 (하단동)051-201-3262 ,부산,사하,부산사하,35.11526,128.959578,26380
부산광역시 서구 구덕로 212 (부민동1가)051-244-7837 ,부산,서구,부산서구,35.103629,129.02022,26140
부산광역시 서구 구덕로322번길 7 (동대신동3가)051-231-8579 ,부산,서구,부산서구,35.112688,129.016686,26140
부산광역시 수영구 과정로 68 (망미동)051-757-2209 ,부산,수영,부산수영,35.177411,129.107428,26500
부산광역시 수영구 광안로62번길 39 (광안동)051-761-3307 ,부산,수영,부산수영,35.153039,129.117808,26500
부산광역시 수영구 광안해변로 247 (민락동)051-761-1844 ,부산,수영,부산수영,35.15502782,129.1208407,26500
부산광역시 수영구 남천바다로 38 (남천동)051-621-9234 ,부산,수영,부산수영,35.14830649,129.1141711,26500
부산광역시 수영구 민락수변로 29 (민락동)051-758-3591 ,부산,수영,부산수영,35.153261,129.124656,26500
부산광역시 수영구 수영로 671 (광안동)051-756-3410 ,부산,수영,부산수영,35.16573,129.114642,26500
부산광역시 수영구 수영로464번길 6 (남천동)051-623-3406 ,부산,수영,부산수영,35.14717,129.1105,26500
부산광역시 연제구 교대로 20-2 (거제동)051-507-8722 ,부산,연제,부산연제,35.195708,129.077505,26470
부산광역시 연제구 명륜로 3 (거제제1동) 한양프라자051-504-3226 ,부산,연제,부산연제,35.1964682,129.0809793,26470
부산광역시 연제구 반송로 20 (연산동)051-867-9789 ,부산,연제,부산연제,35.1869475,129.0833335,26470
부산광역시 연제구 중앙대로 1091 (연산동)051-867-9804 ,부산,연제,부산연제,35.185469,129.08067,26470
부산광역시 연제구 중앙대로 1125 (연산동)051-851-3474 ,부산,연제,부산연제,35.188225,129.080949,26470
부산광역시 중구 광복중앙로 8-2 (광복동3가)051-256-3777 ,부산,중구,부산중구,35.100123,129.031422,26110
"부산광역시 중구 구덕로 4, 1~2층 (광복동1가)051-256-8381 ",부산,중구,부산중구,35.098311,129.035151,26110
부산광역시 중구 구덕로 54-1 (남포동5가)051-243-3405 ,부산,중구,부산중구,35.098378,129.029716,26110
부산광역시 중구 대청로 80 (대청동3가)051-254-3476 ,부산,중구,부산중구,35.102783,129.028601,26110
부산광역시 중구 비프광장로 25 (남포동3가)051-231-1966 ,부산,중구,부산중구,35.0989623,129.0280528,26110
부산광역시 중구 중앙대로81번길 2 (중앙동4가)051-468-9807 ,부산,중구,부산중구,35.1050552,129.0359604,26110
"부산광역시 해운대구 APEC로 55, 벡스코내 (우동)051-742-2075 ",부산,해운대,부산해운대,35.16884711,129.1354444,26350
부산광역시 해운대구 구남로 49 (중동) 101호051-743-3244 ,부산,해운대,부산해운대,35.159965,129.162124,26350
부산광역시 해운대구 구남로 9 (우동)051-746-3538 ,부산,해운대,부산해운대,35.163246,129.159547,26350
부산광역시 해운대구 달맞이길 189 (중동)051-744-6754 ,부산,해운대,부산해운대,35.157925,129.182307,26350
부산광역시 해운대구 달맞이길 57 (중동) 1~3층051-742-7802 ,부산,해운대,부산해운대,35.1615043,129.1710436,26350
"부산광역시 해운대구 마린시티2로 33, 제니스스퀘어 (우동)051-744-8489 ",부산,해운대,부산해운대,35.156657,129.144091,26350
부산광역시 해운대구 마린시티2로 38 (우동)051-792-7153 ,부산,해운대,부산해운대,35.15697,129.1434,26350
부산광역시 해운대구 센텀2로 10 (우동) 센텀메디컬센타 1층 스타벅스 센텀로점051-742-6948 ,부산,해운대,부산해운대,35.1678356,129.1315392,26350
"부산광역시 해운대구 센텀2로 25, 센텀드림월드 1층 (우동)051-744-8488 ",부산,해운대,부산해운대,35.167027,129.132829,26350
부산광역시 해운대구 센텀4로 15 (우동)[*미고시]051-745-2838 ,부산,해운대,부산해운대,35.169914,129.128344,26350
부산광역시 해운대구 센텀남대로 35 (우동) 센텀시티 신세계UEC051-745-1262 ,부산,해운대,부산해운대,35.1687027,129.1297466,26350
"부산광역시 해운대구 센텀남대로 35, 신세계백화점 UEC 6F (우동)051-745-1856 ",부산,해운대,부산해운대,35.16891347,129.1296297,26350
"부산광역시 해운대구 센텀동로 25, 1층 (우동)051-744-7431 ",부산,해운대,부산해운대,35.17137,129.131112,26350
"부산광역시 해운대구 센텀동로 9, 트럼프월드센텀아파트 1층 (우동)051-744-8526 ",부산,해운대,부산해운대,35.169925,129.132271,26350
부산광역시 해운대구 센텀서로 30 (우동)051-664-8787 ,부산,해운대,부산해운대,35.171765,129.128934,26350
"부산광역시 해운대구 센텀중앙로 145 (재송동, 더샵센텀파크1차아파트)051-744-3572 ",부산,해운대,부산해운대,35.178759,129.122541,26350
부산광역시 해운대구 센텀중앙로 78 (우동)051-744-5741 ,부산,해운대,부산해운대,35.174668,129.126697,26350
부산광역시 해운대구 송정해변로 36 (송정동)051-702-9644 ,부산,해운대,부산해운대,35.1807279,129.2022769,26350
부산광역시 해운대구 수영강변대로 516 (반여동)051-528-3493 ,부산,해운대,부산해운대,35.203889,129.119336,26350
부산광역시 해운대구 좌동로 96 (좌동)051-704-6279 ,부산,해운대,부산해운대,35.17229566,129.1755924,26350
"부산광역시 해운대구 좌동순환로 511, 해운대이마트 1층 (중동)051-744-7496 ",부산,해운대,부산해운대,35.166029,129.167397,26350
부산광역시 해운대구 해운대로 189 (재송동)051-784-3268 ,부산,해운대,부산해운대,35.181271,129.12405,26350
부산광역시 해운대구 해운대로 802 (좌동)051-702-6935 ,부산,해운대,부산해운대,35.16914054,129.1766584,26350
부산광역시 해운대구 해운대해변로 163 (우동)051-742-1655 ,부산,해운대,부산해운대,35.15858833,129.150525,26350
"부산광역시 해운대구 해운대해변로 197 (우동, 해운대경동제이드아파트)051-746-3622 ",부산,해운대,부산해운대,35.158371,129.153065,26350
"부산광역시 해운대구 해운대해변로 257, 엘지하버타운 (우동)051-740-6595 ",부산,해운대,부산해운대,35.15967926,129.1595078,26350
"부산광역시 해운대구 해운대해변로298번길 24, 팔래드시즈 1-3호, 2-3호 (중동)051-743-2558 ",부산,해운대,부산해운대,35.1601225,129.1665774,26350
서울 노원구 노원로 449 02-931-3660 ,서울,노원,서울노원,37.656776,127.066442,11350
서울 서대문구 가재울미래로 2 02-304-3724 ,서울,서대문,서울서대문,37.5749841,126.9164441,11410
서울 성북구 도봉로 17 02-982-3806 ,서울,성북,서울성북,37.610678,127.029921,11290
서울시 광진구 능동로243 02-464-3656 ,서울,광진,서울광진,37.551946,127.076404,11215
서울시 광진구 천호대로 676 02-455-3637 ,서울,광진,서울광진,37.5505388,127.0898757,11215
서울시 노원구 마들로3길 15 02-971-3748 ,서울,노원,서울노원,37.6277053,127.0614978,11350
서울시 성동구 왕십리로50 1층 일부02-462-3851 ,서울,성동,서울성동,37.542075,127.044961,11200
서울시 은평구 진관3로 21 은평엘크루 101동 105-108호02-389-3557 ,서울,은평,서울은평,37.639617,126.91881,11380
서울시 은평구 통일로 715 02-352-3711 ,서울,은평,서울은평,37.609382,126.9303971,11380
서울시 종로구 대학로12길 4 1~2층02-742-3673 ,서울,종로,서울종로,37.5824779,127.002185,11110
서울시 중구 세종대로 39 상공회의소회관 1층02-6050-1180 ,서울,중구,서울중구,37.560938,126.973702,11140
서울특별시 강남구 강남대로 282 (도곡동)02-758-8325 ,서울,강남,서울강남,37.488585,127.032415,11680
서울특별시 강남구 강남대로 328 (역삼동)02-565-3347 ,서울,강남,서울강남,37.492396,127.03091,11680
서울특별시 강남구 강남대로 390 (역삼동)02-561-3478 ,서울,강남,서울강남,37.497711,127.028439,11680
"서울특별시 강남구 강남대로 456, 한석타워 2층 1-2호 (역삼동)02-758-8624 ",서울,강남,서울강남,37.50314,127.025546,11680
서울특별시 강남구 강남대로 538 (논현동)02-3442-3672 ,서울,강남,서울강남,37.510178,127.022223,11680
서울특별시 강남구 광평로 281 (수서동)02-6181-3688 ,서울,강남,서울강남,37.488008,127.10265,11680
서울특별시 강남구 남부순환로 2621 (도곡동)02-571-3604 ,서울,강남,서울강남,37.485192,127.036685,11680
서울특별시 강남구 남부순환로 2909 (대치동)02-758-8809 ,서울,강남,서울강남,37.492167,127.057398,11680
"서울특별시 강남구 남부순환로 2936, 원플러스 상가107호 (대치동)02-758-8120 ",서울,강남,서울강남,37.493554,127.061874,11680
서울특별시 강남구 남부순환로 2947 (대치동)02-568-3704 ,서울,강남,서울강남,37.494668,127.062583,11680
서울특별시 강남구 논현로 401 (역삼동)02-758-8247 ,서울,강남,서울강남,37.49592355,127.0388645,11680
서울특별시 강남구 논현로 508 (역삼동)02-758-8129 ,서울,강남,서울강남,37.5018592,127.0372776,11680
서울특별시 강남구 논현로 648 (논현동)02-758-8426 ,서울,강남,서울강남,37.5115577,127.032262,11680
서울특별시 강남구 논현로 704 (논현동)02-758-8101 ,서울,강남,서울강남,37.51464884,127.0307302,11680
"서울특별시 강남구 논현로 752 (논현동,구산빌딩)02-758-8896 ",서울,강남,서울강남,37.5191632,127.0286446,11680
서울특별시 강남구 논현로 841 (신사동)02-758-8109 ,서울,강남,서울강남,37.52405601,127.027915,11680
서울특별시 강남구 논현로 88 (개포동)02-758-8122 ,서울,강남,서울강남,37.47781106,127.0451411,11680
"서울특별시 강남구 논현로175길 94, 1~2층 (신사동)02-758-8661 ",서울,강남,서울강남,37.5231593,127.021625,11680
서울특별시 강남구 도곡로 183 (역삼동)02-758-8463 ,서울,강남,서울강남,37.492209,127.039389,11680
서울특별시 강남구 도곡로 205 (역삼동)02-565-3496 ,서울,강남,서울강남,37.492805,127.041309,11680
"서울특별시 강남구 도곡로 408, 디마크빌딩 101호 (대치동)02-758-8683 ",서울,강남,서울강남,37.496801,127.055055,11680
서울특별시 강남구 도곡로 457 (대치동)02-554-3315 ,서울,강남,서울강남,37.498973,127.060172,11680
서울특별시 강남구 도곡로 511 (대치동)02-758-8063 ,서울,강남,서울강남,37.49966175,127.0622171,11680
서울특별시 강남구 도산대로 108 (논현동) 렉스타워02-758-8848 ,서울,강남,서울강남,37.5162021,127.0207428,11680
"서울특별시 강남구 도산대로 134, 2층 (논현동)02-758-8429 ",서울,강남,서울강남,37.5173623,127.0232957,11680
서울특별시 강남구 도산대로 328 (논현동) HS빌딩02-758-8971 ,서울,강남,서울강남,37.5223645,127.0379543,11680
서울특별시 강남구 도산대로 458 (청담동) 리츠타워02-758-8726 ,서울,강남,서울강남,37.5236351,127.0468651,11680
"서울특별시 강남구 도산대로 532, 인희빌딩 1층 (청담동)02-758-8659 ",서울,강남,서울강남,37.5243631,127.0515599,11680
서울특별시 강남구 도산대로57길 24 (청담동)02-514-3364 ,서울,강남,서울강남,37.525216,127.041827,11680
서울특별시 강남구 밤고개로1길 10 (수서동) 수서현대벤쳐빌 지하2층02-758-8165 ,서울,강남,서울강남,37.48801132,127.1017508,11680
"서울특별시 강남구 봉은사로 213, 센트럴타워 (논현동)02-758-8444 ",서울,강남,서울강남,37.508032,127.035373,11680
"서울특별시 강남구 봉은사로 304, 금강빌딩 1-2층 (역삼동)02-758-8317 ",서울,강남,서울강남,37.50898041,127.0403869,11680
서울특별시 강남구 봉은사로 407 (삼성동) 에프오빌딩02-758-8970 ,서울,강남,서울강남,37.5107549,127.0445597,11680
서울특별시 강남구 봉은사로 446 (삼성동)02-539-3564 ,서울,강남,서울강남,37.511293,127.048409,11680
서울특별시 강남구 봉은사로2길 39 (역삼동)02-557-3484 ,서울,강남,서울강남,37.502117,127.026672,11680
서울특별시 강남구 삼성로 402 (대치동)02-561-3287 ,서울,강남,서울강남,37.503331,127.058817,11680
서울특별시 강남구 삼성로 605 (삼성동)02-758-8278 ,서울,강남,서울강남,37.51354184,127.0527183,11680
"서울특별시 강남구 삼성로86길 7, 1층 (대치동)02-758-8331 ",서울,강남,서울강남,37.50576,127.057966,11680
"서울특별시 강남구 선릉로 669, 웰빙센터 1층 (논현동)02-758-8119 ",서울,강남,서울강남,37.5165849,127.0412433,11680
"서울특별시 강남구 선릉로 836, 삼원빌딩 1,2층 (청담동)02-758-8345 ",서울,강남,서울강남,37.526549,127.040437,11680
"서울특별시 강남구 선릉로93길 22, 대흥빌딩 1층 (역삼동)02-758-8552 ",서울,강남,서울강남,37.505053,127.046577,11680
"서울특별시 강남구 압구정로 170, 관영빌딩 1층 지하1층 (신사동)02-758-8013 ",서울,강남,서울강남,37.52674095,127.0281105,11680
서울특별시 강남구 압구정로12길 32 (신사동)02-3446-3356 ,서울,강남,서울강남,37.521852,127.02251,11680
서울특별시 강남구 압구정로30길 17 (신사동)02-541-3306 ,서울,강남,서울강남,37.526283,127.02956,11680
